"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Gstm7",0.000229093454913545,3.86024166997519e-06,165,134,3.17805383034795,0,1.84305713340944e-176,3.17805383034795,24,140,191,25.8913286017584,21.9684000257344,29.9711743208234,TRUE,TRUE,TRUE,FALSE,TRUE
"Pls1",0.000228765665706052,4.32996850915012e-06,153,128,3.17805383034795,0,1.63219627141394e-162,3.17805383034795,24,129,178,24.0083228852669,20.2423114522839,27.9312514612909,TRUE,TRUE,TRUE,FALSE,TRUE
"Rhog",0.000470088093025936,1.12261515785515e-05,359,396,3.87120101090789,0.693147180559945,0,3.17805383034795,24,322,397,56.3332543517047,50.5273200591891,62.2961057872611,TRUE,TRUE,TRUE,FALSE,TRUE
"Gltp",0.00045554450945245,1.4760858404544e-05,339,437,3.85014760171006,0.693147180559945,5.31454526035727e-315,3.15700042115011,23.5,303,376,53.1949114908855,47.5458943414109,59.000845783401,TRUE,TRUE,TRUE,FALSE,TRUE
"Psat1",0.000462607887579251,1.0071561387058e-05,336,424,3.85014760171006,0.693147180559945,2.01515616469309e-314,3.15700042115011,23.5,301,372,52.7241600617626,47.232060055329,58.3731772112371,TRUE,TRUE,TRUE,FALSE,TRUE
"Galnt6",0.000223375589942363,3.91563928349876e-07,143,9,3.13549421592915,0,4.27223939243535e-214,3.13549421592915,23,120,167,22.4391514548573,18.8300571649152,26.2051628878403,TRUE,TRUE,TRUE,FALSE,TRUE
"Pdgfra",0.000223511524322766,1.50697589756514e-06,70,66,3.13549421592915,0,5.96363687772556e-73,3.13549421592915,23,54,87,10.9842000128672,8.47352572421184,13.6517914445635,TRUE,TRUE,TRUE,FALSE,TRUE
"Enpp6",0.000213102983688761,2.04541171293424e-07,167,7,3.09104245335832,0,2.95955745628555e-254,3.09104245335832,22,142,193,26.2051628878403,22.2822343118163,30.2850086069053,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd82",0.000200279170403458,1.24081843408809e-06,128,57,3.04452243772342,0,2.38058452710582e-156,3.04452243772342,21,106,151,20.0853943092429,16.6332171623418,23.694488599185,TRUE,TRUE,TRUE,FALSE,TRUE
"Cers2",0.000407577144697406,1.31215574630893e-05,299,443,3.73766961828337,0.693147180559945,3.89507532219794e-265,3.04452243772342,21,266,333,46.9182257692471,41.7399600488954,52.2534086326397,TRUE,TRUE,TRUE,FALSE,TRUE
"Elovl7",0.000387855314178674,1.47447125793269e-05,289,496,3.68887945411394,0.693147180559945,8.62561791765074e-243,2.99573227355399,20,256,323,45.3490543388375,40.1707886184858,50.6842372022301,TRUE,TRUE,TRUE,FALSE,TRUE
"Pcolce2",0.000192723834034582,1.71268612957506e-06,113,84,2.99573227355399,0,4.17504192208751e-124,2.99573227355399,20,93,134,17.7316371636285,14.5932943028093,21.0268971674886,TRUE,TRUE,TRUE,FALSE,TRUE
"Plcl1",0.000190163276195965,4.41702745017835e-06,124,138,2.99573227355399,0,6.33723545725153e-122,2.99573227355399,20,103,146,19.457725737079,16.1624657332189,22.9099028839802,TRUE,TRUE,TRUE,FALSE,TRUE
"Plekhh1",0.000193244774870317,2.529243402683e-06,111,62,2.99573227355399,0,5.46798655846223e-130,2.99573227355399,20,91,132,17.4178028775466,14.2794600167274,20.7130628814067,TRUE,TRUE,TRUE,FALSE,TRUE
"Agpat4",0.000759232773717579,3.40062064676644e-05,509,1000,4.34380542185368,1.38629436111989,0,2.95751106073379,19.25,465,554,79.8708258078487,72.9664715140464,86.9320972446919,TRUE,TRUE,TRUE,FALSE,TRUE
"Glul",0.00324947279995677,0.000159423419702504,2083,5724,5.78689738136671,2.83321334405622,0,2.95368403731049,19.1764705882353,1994,2173,326.85840895432,312.892783223674,340.980951828006,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgef10",0.000183506575043228,4.01794227861352e-06,112,172,2.94443897916644,0,3.12031038027607e-99,2.94443897916644,19,92,133,17.5747200205875,14.4363771597683,20.8699800244477,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem98",0.000176050855936599,3.28635152605459e-06,107,117,2.94443897916644,0,5.18061634218584e-106,2.94443897916644,19,87,128,16.7901343053827,13.6517914445635,20.0853943092429,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmcc3",0.000361378957752161,1.01097892960996e-05,222,442,3.61091791264422,0.693147180559945,3.19443409442567e-176,2.91777073208428,18.5,193,252,34.8356057550931,30.2850086069053,39.5431200463219,TRUE,TRUE,TRUE,FALSE,TRUE
"Adssl1",0.000346256639769452,7.76675953117246e-06,262,285,3.58351893845611,0.693147180559945,2.67450213719057e-257,2.89037175789616,18,231,294,41.1122914767315,36.2478600424618,46.1336400540423,TRUE,TRUE,TRUE,FALSE,TRUE
"Il1rap",0.000169096190331412,2.69494310092277e-06,114,113,2.89037175789616,0,4.27250561437711e-116,2.89037175789616,18,94,135,17.8885543066694,14.7502114458502,21.1838143105296,TRUE,TRUE,TRUE,FALSE,TRUE
"Itgb4",0.00016747463685879,4.94381419820099e-07,121,15,2.89037175789616,0,1.23042083466717e-173,2.89037175789616,18,100,143,18.9869743079562,15.691714304096,22.4391514548573,TRUE,TRUE,TRUE,FALSE,TRUE
"Csrp1",0.000698189279827089,2.74038713416563e-05,478,1333,4.26267987704132,1.38629436111989,3.95252516672997e-323,2.87638551592142,17.75,436,521,75.0063943735789,68.4158743658586,81.7538315243402,TRUE,TRUE,TRUE,FALSE,TRUE
"Bcas1",0.000337068351095101,9.95210260817307e-06,233,255,3.55534806148941,0.693147180559945,1.28714068230172e-228,2.86220088092947,17.5,204,263,36.5616943285437,32.0110971803559,41.2692086197725,TRUE,TRUE,TRUE,FALSE,TRUE
"Pmp22",0.000507144547694524,2.17678593738368e-05,350,1013,3.95124371858143,1.09861228866811,9.48360666652365e-233,2.85263142991332,17.3333333333333,314,387,54.921000064336,49.2719829148615,60.7269343568516,TRUE,TRUE,TRUE,FALSE,TRUE
"Frmd8",0.000156483181210375,4.64883091881203e-06,112,118,2.83321334405622,0,4.17137801763978e-112,2.83321334405622,17,92,133,17.5747200205875,14.4363771597683,20.8699800244477,TRUE,TRUE,TRUE,FALSE,TRUE
"RP23-240E15.3",0.000164973633602305,6.28429899968983e-07,123,19,2.83321334405622,0,3.88398505092592e-173,2.83321334405622,17,102,145,19.3008085940381,16.0055485901779,22.7529857409392,TRUE,TRUE,TRUE,FALSE,TRUE
"Rtkn",0.000156202645706052,2.35094212197581e-06,106,109,2.83321334405622,0,6.03228581719265e-107,2.83321334405622,17,86,127,16.6332171623418,13.4948743015226,19.9284771662019,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmbim1",0.000327876157838617,1.42563940492788e-05,206,542,3.52636052461616,0.693147180559945,1.75255834822426e-144,2.83321334405622,17,178,235,32.3249314664378,27.9312514612909,36.8755286146256,TRUE,TRUE,TRUE,FALSE,TRUE
"Hcn2",0.000489047742017291,2.18774719861197e-05,298,562,3.91202300542815,1.09861228866811,3.63229760430663e-241,2.81341071676004,16.6666666666667,265,332,46.7613086262061,41.5830429058544,52.0964914895987,TRUE,TRUE,TRUE,FALSE,TRUE
"Cmtm5",0.00143459392501441,7.58919087854375e-05,1005,3552,4.969813299576,2.19722457733622,0,2.77258872223978,16,943,1068,157.701728756165,147.972865887625,167.587508767745,TRUE,TRUE,TRUE,FALSE,TRUE
"Gal3st1",0.000147952896527378,5.73914637600806e-07,104,18,2.77258872223978,0,5.10363414272094e-145,2.77258872223978,16,85,124,16.3193828762598,13.3379571584816,19.457725737079,TRUE,TRUE,TRUE,FALSE,TRUE
"Insc",0.000146588270749279,5.5855219292804e-07,106,17,2.77258872223978,0,6.91142625907899e-149,2.77258872223978,16,86,127,16.6332171623418,13.4948743015226,19.9284771662019,TRUE,TRUE,TRUE,FALSE,TRUE
"Prr18",0.000146616278789625,3.54971281637717e-06,98,93,2.77258872223978,0,2.85296938911048e-101,2.77258872223978,16,79,118,15.3778800180141,12.3964543002358,18.5162228788333,TRUE,TRUE,TRUE,FALSE,TRUE
"Zeb2",0.000464153146772334,2.43647991660204e-05,299,991,3.85014760171006,1.09861228866811,2.60945593992364e-185,2.75153531304195,15.6666666666667,266,333,46.9182257692471,41.7399600488954,52.2534086326397,TRUE,TRUE,TRUE,FALSE,TRUE
"Jam3",0.000300182216023055,5.52173391443083e-06,208,210,3.43398720448515,0.693147180559945,3.31363811752277e-209,2.7408400239252,15.5,180,237,32.6387657525197,28.2450857473728,37.1893629007075,TRUE,TRUE,TRUE,FALSE,TRUE
"Sgk1",0.000749803029020173,3.64688050919665e-05,488,987,4.33073334028633,1.6094379124341,0,2.72129542785223,15.2,445,532,76.5755658039885,69.8281286532272,83.4799200977908,TRUE,TRUE,TRUE,FALSE,TRUE
"Gng11",0.001048411379683,6.27854974390122e-05,736,2289,4.66343909411207,1.94591014905531,0,2.71752894505675,15.1428571428571,683,790,115.491017278147,107.174408696976,123.964543002358,TRUE,TRUE,TRUE,FALSE,TRUE
