"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Rorb",0.000265217477699386,1.12855560366869e-05,100,530,3.3322045101752,0.693147180559945,8.52892162252193e-73,2.63905732961526,14,81,120,30.2100200594533,24.4701162481572,36.252024071344,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc6a9",0.000403083114509202,2.35870147054585e-05,131,1037,3.71357206670431,1.09861228866811,1.44795378476811e-75,2.6149597780362,13.6666666666667,109,154,39.5751262778838,32.9289218648041,46.5234308915581,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc1a2",0.00257650218705522,0.000180051556134505,949,8071,5.55682806169954,2.94443897916644,0,2.6123890825331,13.6315789473684,889,1010,286.693090364212,268.56707832854,305.121202600479,TRUE,TRUE,TRUE,FALSE,TRUE
"Ntsr2",0.000921564099539877,5.769404134041e-05,311,2912,4.53259949315326,1.94591014905531,7.39904892327842e-158,2.58668934409794,13.2857142857143,277,346,93.9531623848998,83.6817555646857,104.526669405708,TRUE,TRUE,TRUE,FALSE,TRUE
"Sox9",0.0010511347058589,7.07379004473327e-05,356,3592,4.66343909411207,2.07944154167984,6.57952977957192e-171,2.58399755243223,13.25,320,393,107.547671411654,96.6720641902506,118.725378833652,TRUE,TRUE,TRUE,FALSE,TRUE
"Tril",0.000906525082453987,6.0836617170418e-05,309,3096,4.52178857704904,1.94591014905531,2.17307287960204e-149,2.57587842799373,13.1428571428571,275,344,93.3489619837108,83.0775551634966,103.922469004519,TRUE,TRUE,TRUE,FALSE,TRUE
"Fam20a",0.000254226863680982,8.30017023786465e-06,87,405,3.25809653802148,0.693147180559945,1.0481273483452e-67,2.56494935746154,13,69,106,26.2827174517244,20.8449138410228,32.0226212630205,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptgs1",0.000115926209355828,1.11645999972882e-06,39,32,2.56494935746154,0,8.87449446505076e-54,2.56494935746154,13,27,52,11.7819078231868,8.1567054160524,15.7092104309157,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd63",0.00129100040361963,9.02752275506526e-05,454,4034,4.86753445045558,2.30258509299405,5.2834719155491e-238,2.56494935746154,13,413,496,137.153491069918,124.767382845542,149.841699494888,TRUE,TRUE,TRUE,FALSE,TRUE
"Cldn10",0.000633827233619632,4.27626063820556e-05,214,2226,4.15888308335967,1.6094379124341,3.06824092809361e-101,2.54944517092557,12.8,186,243,64.6494429272301,56.1906373105832,73.4103487444716,TRUE,TRUE,TRUE,FALSE,TRUE
"Cacng4",0.000496201913496933,2.70286346208887e-05,160,1154,3.93182563272433,1.38629436111989,2.74614152677967e-97,2.54553127160444,12.75,136,185,48.3360320951253,41.0856272808565,55.8885371099886,TRUE,TRUE,TRUE,FALSE,TRUE
"Notch1",0.00024103177993865,1.23732654135513e-05,80,508,3.2188758248682,0.693147180559945,2.68969970701778e-53,2.52572864430826,12.5,63,98,24.1680160475627,19.0323126374556,29.6058196582643,TRUE,TRUE,TRUE,FALSE,TRUE
"Prdx6",0.00135913134947853,9.71651849878745e-05,487,4474,4.91998092582813,2.39789527279837,2.59738647053539e-249,2.52208565302975,12.4545454545455,444,531,147.122797689538,134.132489063973,160.415206515697,TRUE,TRUE,TRUE,FALSE,TRUE
"Itgb8",0.00036030113898773,1.51747421357456e-05,119,713,3.61091791264422,1.09861228866811,6.40580200183635e-81,2.51230562397611,12.3333333333333,98,141,35.9499238707495,29.6058196582643,42.5961282838292,TRUE,TRUE,TRUE,FALSE,TRUE
"Acsl3",0.00145618572064417,0.000106831592398714,508,3492,4.99043258677874,2.484906649788,2.31228144638988e-313,2.50552593699074,12.25,464,553,153.466901902023,140.174493075863,167.061410928777,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc7a10",0.000471886585797546,2.97288317603533e-05,151,1481,3.87120101090789,1.38629436111989,3.65330302830026e-75,2.484906649788,12,127,176,45.6171302897745,38.3667254755057,53.1696353046378,TRUE,TRUE,TRUE,FALSE,TRUE
"Dio2",0.000232182757607362,9.87467471002983e-06,85,274,3.17805383034795,0.693147180559945,1.55521722950512e-77,2.484906649788,12,67,104,25.6785170505353,20.2407134398337,31.4184208618314,TRUE,TRUE,TRUE,FALSE,TRUE
"S100a1",0.000575156073067485,4.04441367376903e-05,214,1943,4.07753744390572,1.6094379124341,1.28275134838765e-111,2.46809953147162,11.8,186,243,64.6494429272301,56.1906373105832,73.4103487444716,TRUE,TRUE,TRUE,FALSE,TRUE
"Gabrb1",0.000925490377392638,6.89068861174602e-05,310,3071,4.54329478227,2.07944154167984,4.07306554762134e-151,2.46385324059017,11.75,276,345,93.6510621843053,83.3796553640912,104.224569205114,TRUE,TRUE,TRUE,FALSE,TRUE
"Ttyh1",0.00356177612542945,0.000295029177756131,1270,13099,5.87773578177964,3.43398720448515,0,2.44374857729449,11.5161290322581,1201,1340,383.667254755057,362.822340914034,404.814268796674,TRUE,TRUE,TRUE,FALSE,TRUE
"Hepacam",0.000779970026472393,6.20404973450588e-05,270,3091,4.36944785246702,1.94591014905531,4.23405380457427e-118,2.42353770341171,11.2857142857143,238,303,81.567054160524,71.8998477414989,91.5363607801436,TRUE,TRUE,TRUE,FALSE,TRUE
"Hacd2",0.000876134939785276,6.77627062002091e-05,302,1888,4.48863636973214,2.07944154167984,1.22211734932046e-197,2.4091948280523,11.125,268,337,91.234260579549,80.9628537593349,101.807767600358,TRUE,TRUE,TRUE,FALSE,TRUE
"Mlc1",0.000757654236319018,6.12571116782242e-05,264,3004,4.34380542185368,1.94591014905531,4.41457496894083e-116,2.39789527279837,11,233,296,79.7544529569568,70.3893467385262,89.4216593759818,TRUE,TRUE,TRUE,FALSE,TRUE
"Papss2",9.98365437423313e-05,4.32654930461395e-07,33,11,2.39789527279837,0,9.87290265512636e-53,2.39789527279837,11,22,45,9.96930661961959,6.64620441307973,13.594509026754,TRUE,TRUE,TRUE,FALSE,TRUE
"Prss35",0.000103639666809816,2.96517916941076e-07,33,11,2.39789527279837,0,9.87290265512636e-53,2.39789527279837,11,22,45,9.96930661961959,6.64620441307973,13.594509026754,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd81",0.00567730936570552,0.000514397514055709,1947,19535,6.34388043412633,3.95124371858143,0,2.3926367155449,10.9423076923077,1861,2034,588.189090557556,562.208473306426,614.47180800928,TRUE,TRUE,TRUE,FALSE,TRUE
"Fxyd1",0.00162942955441718,0.000140332852559214,558,6776,5.0998664278242,2.70805020110221,2.21051298223161e-230,2.39181622672199,10.9333333333333,512,605,168.57191193175,154.675302704401,182.770621359693,TRUE,TRUE,TRUE,FALSE,TRUE
"AW047730",0.000753728521687116,6.15182938162941e-05,265,2913,4.33073334028633,1.94591014905531,1.00494643885569e-119,2.38482319123102,10.8571428571429,234,297,80.0565531575513,70.6914469391208,89.7237595765764,TRUE,TRUE,TRUE,FALSE,TRUE
"Zfp36l1",0.000420956109570552,3.2295582313253e-05,141,1425,3.76120011569356,1.38629436111989,8.28544156385217e-69,2.37490575457367,10.75,118,165,42.5961282838292,35.6478236701549,49.846533098098,TRUE,TRUE,TRUE,FALSE,TRUE
"Gm3764",0.000406753417147239,3.04233735640956e-05,130,1008,3.73766961828337,1.38629436111989,5.57172465768794e-76,2.35137525716348,10.5,108,153,39.2730260772893,32.6268216642096,46.2213306909636,TRUE,TRUE,TRUE,FALSE,TRUE
"Lcat",0.000722931021134969,5.91249168961375e-05,238,3123,4.29045944114839,1.94591014905531,4.18141626553989e-93,2.34454929209308,10.4285714285714,208,269,71.8998477414989,62.8368417236629,81.2649539599294,TRUE,TRUE,TRUE,FALSE,TRUE
"Glul",0.00196548934156442,0.000178153115763453,683,7124,5.28826703069454,2.94443897916644,7.18115523048627e-318,2.34382805152809,10.4210526315789,632,735,206.334437006066,190.927326775745,222.043647436982,TRUE,TRUE,TRUE,FALSE,TRUE
"Cst3",0.00817115500576687,0.000780000539093869,2948,24436,6.70686233660275,4.36944785246702,0,2.33741448413573,10.3544303797468,2843,3054,890.591391352684,858.870870290258,922.614012615704,TRUE,TRUE,TRUE,FALSE,TRUE
"Cmtm5",0.000908013409723926,8.36476129006316e-05,317,4240,4.52178857704904,2.19722457733622,2.88882142729638e-121,2.32456399971282,10.2222222222222,283,352,95.765763588467,85.4943567682529,106.339270609276,TRUE,TRUE,TRUE,FALSE,TRUE
"Tsc22d4",0.00210712779021472,0.000203734238767326,752,9544,5.35658627467201,3.04452243772342,0,2.31206383694859,10.0952380952381,699,806,227.179350847089,211.168040215579,243.492761679194,TRUE,TRUE,TRUE,FALSE,TRUE
"Fbxo2",0.00038679763398773,2.63758496408786e-05,139,1016,3.68887945411394,1.38629436111989,4.27815222612327e-84,2.30258509299405,10,116,163,41.9919278826401,35.0436232689659,49.2423326969089,TRUE,TRUE,TRUE,FALSE,TRUE
"Acsbg1",0.0010796668598773,9.51499369344906e-05,384,4811,4.69134788222914,2.39789527279837,4.57928776412458e-155,2.29345260943077,9.9090909090909,346,423,116.006477028301,104.526669405708,127.788384851488,TRUE,TRUE,TRUE,FALSE,TRUE
"Rgcc",0.000474165783558282,3.66012011207531e-05,155,954,3.87120101090789,1.6094379124341,2.69163767778256e-103,2.26176309847379,9.6,131,180,46.8255310921526,39.5751262778838,54.378036107016,TRUE,TRUE,TRUE,FALSE,TRUE
"Timp3",0.000850067357331288,8.41179157715491e-05,283,3253,4.45434729625351,2.19722457733622,2.75436616847802e-123,2.25712271891729,9.55555555555555,251,316,85.4943567682529,75.8271503492278,95.4636633878725,TRUE,TRUE,TRUE,FALSE,TRUE
"Gng11",0.000751961606809816,6.73312987594237e-05,254,2771,4.33073334028633,2.07944154167984,1.62351582441753e-115,2.2512917986065,9.5,223,286,76.7334509510114,67.3683447325809,86.4006573700365,TRUE,TRUE,TRUE,FALSE,TRUE
"Mmd2",0.00056336943493865,4.84076281461666e-05,208,1716,4.04305126783455,1.79175946922805,9.96391838849211e-116,2.2512917986065,9.5,180,237,62.8368417236629,54.378036107016,71.5977475409044,TRUE,TRUE,TRUE,FALSE,TRUE
"Alcam",0.000462859002546012,4.2231049232596e-05,152,1832,3.85014760171006,1.6094379124341,1.28020074820638e-64,2.24070968927596,9.4,128,177,45.919230490369,38.6688256761002,53.4717355052324,TRUE,TRUE,TRUE,FALSE,TRUE
"Rdh5",0.000263020998128834,1.54599104465967e-05,100,713,3.29583686600433,1.09861228866811,6.24356712229238e-62,2.19722457733622,9,81,120,30.2100200594533,24.4701162481572,36.252024071344,TRUE,TRUE,TRUE,FALSE,TRUE
"Rnd2",0.000256058375245399,1.59724769239143e-05,82,561,3.29583686600433,1.09861228866811,2.39351670581241e-52,2.19722457733622,9,65,100,24.7722164487517,19.6365130386447,30.2100200594533,TRUE,TRUE,TRUE,FALSE,TRUE
