"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Galnt18",0.000133772598674855,9.04230635450553e-06,300,219,2.63905732961526,0.693147180559945,5.62697883191209e-193,1.94591014905531,7,267,334,16.0893710932996,14.3195402730366,17.9128331505402,TRUE,TRUE,TRUE,FALSE,TRUE
"Lhfpl3",0.00012909442918552,1.22386689920299e-05,284,406,2.63905732961526,0.693147180559945,6.96184202798733e-132,1.94591014905531,7,251,317,15.2312713016569,13.461440481394,17.0011021219199,TRUE,TRUE,TRUE,FALSE,TRUE
"Prkca",0.000133039844111183,1.31191545593282e-05,253,410,2.63905732961526,0.693147180559945,9.27349622724429e-109,1.94591014905531,7,222,285,13.5687029553493,11.9061346090417,15.2849025386346,TRUE,TRUE,TRUE,FALSE,TRUE
"Xkr4",0.000134878544699418,9.52102925329375e-06,275,227,2.63905732961526,0.693147180559945,1.57451525783373e-168,1.94591014905531,7,243,308,14.7485901688579,13.0323905855727,16.5184209891209,TRUE,TRUE,TRUE,FALSE,TRUE
"Nrsn1",0.000264441087149321,2.88317144676724e-05,560,734,3.29583686600433,1.38629436111989,1.17104249462716e-271,1.90954250488444,6.75,514,607,30.0334927074926,27.56645580652,32.5541608454428,TRUE,TRUE,TRUE,FALSE,TRUE
"Gfod1",0.000386848001835811,5.40192624301805e-05,717,1307,3.68887945411394,1.79175946922805,1.50364213000218e-280,1.89711998488588,6.66666666666667,665,770,38.453596912986,35.6647725901474,41.2960524728023,TRUE,TRUE,TRUE,FALSE,TRUE
"Cacna1d",0.000193035210672269,2.27739713618657e-05,350,499,2.99573227355399,1.09861228866811,2.45587994079773e-162,1.89711998488588,6.66666666666667,314,387,18.7709329421828,16.8402084109869,20.7552887103565,TRUE,TRUE,TRUE,FALSE,TRUE
"Kcnd3",0.000188989263206206,1.75867980261874e-05,316,452,2.99573227355399,1.09861228866811,1.79978773020252e-146,1.89711998488588,6.66666666666667,282,351,16.9474708849422,15.1240088277016,18.8245641791605,TRUE,TRUE,TRUE,FALSE,TRUE
"Sbk1",0.000319345942314156,4.41959722106376e-05,631,1331,3.49650756146648,1.6094379124341,5.48182194259025e-221,1.88706964903238,6.6,582,681,33.8413105329068,31.2133799210012,36.5228723817901,TRUE,TRUE,TRUE,FALSE,TRUE
"Zfp385a",0.000323362015106658,3.70256630858409e-05,637,926,3.49650756146648,1.6094379124341,2.80065260288174e-290,1.88706964903238,6.6,588,687,34.1630979547728,31.5351673428672,36.844659803656,TRUE,TRUE,TRUE,FALSE,TRUE
"Bcan",0.000251833822908856,3.01061639865403e-05,479,1038,3.25809653802148,1.38629436111989,1.3393941944634e-164,1.87180217690159,6.5,437,522,25.6893625123017,23.4368505592397,27.9955057023413,TRUE,TRUE,TRUE,FALSE,TRUE
"Sgtb",0.000248140653219134,3.23754577862313e-05,551,800,3.25809653802148,1.38629436111989,1.44581438423612e-251,1.87180217690159,6.5,505,597,29.5508115746936,27.083774673721,32.0178484756662,TRUE,TRUE,TRUE,FALSE,TRUE
