"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"Microtubule Organizing Center",-0.683467741935483,0.419354838709677,0.836484983314794,-0.709677419354838,0.258064516129032,-0.612903225806451,-0.32258064516129,0.548387096774194,0.741935483870968,0.762973352033661,0.412634408602151,0.548387096774194,0.645161290322581,0.696480938416422,0.599555061179088,-0.451612903225806,0.548387096774194,0.761786600496278,-0.598566308243727,0.387096774193548,-0.299539170506912,-0.709677419354838,0.548387096774194,0.555178268251273,-0.635483870967741,0.774193548387097,-0.672325976230899,0.561827956989247,0.774193548387097,-0.6848635235732,-0.419354838709677,0.588709677419355,-0.774193548387096,0.60752688172043,0.634792626728111,0.471198156682028,0.505376344086022,-0.606451612903225,-0.864764267990074,-0.806451612903225,0.5,0.5,0.556451612903226,-0.677419354838709,-0.350967741935484,-0.935483870967741,-0.632538569424964,0.774193548387097,-0.610752688172043,0.908918406072106,0.363557105492589,0.528862478777589,0.300509337860781,-0.677419354838709,-0.422287390029325,0.354838709677419,-0.421052631578947,0.283154121863799,0.309677419354839,0.353494623655914
"Mitochondrion",0.586206896551724,0.404233870967742,0.540860215053763,0.338709677419355,0.447368421052632,-0.692396313364055,-0.834260289210233,0.539784946236559,-0.45400238948626,-0.370967741935484,0.425,0.306451612903226,0.578494623655914,0.635673624288425,0.741935483870968,-0.64516129032258,-0.456356736242884,0.472222222222222,-0.406451612903226,0.335253456221198,0.838709677419355,-0.695652173913043,-0.592592592592592,-0.541745730550284,-0.557706093189964,0.617302052785924,-0.480075901328273,-0.406451612903226,0.645161290322581,0.467741935483871,-0.439784946236559,-0.32258064516129,0.561827956989247,-0.362007168458781,0.870967741935484,0.612903225806452,0.335685483870968,-0.592592592592592,0.290322580645161,-0.715542521994134,0.438330170777989,0.367943548387097,-0.64516129032258,-0.492286115007012,0.511921458625526,-0.483870967741935,0.483870967741935,0.695014662756598,-0.347248576850095,0.435023041474654,0.692699490662139,-0.387096774193548,0.583126550868486,0.539589442815249,-0.541935483870967,-0.870967741935483,0.548387096774194,-0.615384615384615,0.340725806451613,-0.419354838709677
"Modification Dependent Macromolecule Catabolic Process",-0.571428571428571,-0.6875,-0.8125,0.684027777777778,-0.8125,0.5625,-0.422697368421053,-0.84375,-0.34375,-0.834821428571429,0.65,0.46875,0.875,0.772727272727273,0.772727272727273,0.90625,-0.65625,0.415178571428571,0.71875,0.459558823529412,0.5375,0.65625,0.76875,-0.90625,-0.689903846153846,0.40625,-0.4375,-0.6875,-0.5,0.639705882352941,-0.454861111111111,-0.941176470588235,-0.40625,-0.46875,-0.670955882352941,-0.71875,0.6875,0.375,-0.40625,-0.59375,-0.65625,0.9375,-0.53125,-1,0.71875,-0.59375,-0.695652173913043,0.770833333333333,0.6875,0.741666666666667,-0.479166666666667,-0.675,-0.68125,0.658653846153846,0.46625,0.493055555555556,0.875,0.6875,0.525,0.494047619047619
"Molecular Function Regulator",-0.235294117647059,0.279549718574109,-0.384615384615385,0.340659340659341,-0.486263736263736,-0.420866489832007,0.435897435897436,-0.188644688644689,0.401709401709402,-0.346989966555184,-0.496503496503496,0.488742964352721,0.473626373626374,-0.298617113223855,-0.587912087912088,0.370838117106774,0.328482328482329,-0.586132177681473,-0.318011257035647,0.304655870445344,0.377338877338877,0.536130536130536,-0.539035591274397,-0.450174825174825,0.274397244546498,0.293103448275862,-0.38974358974359,0.375565610859729,-0.389087656529517,0.364253393665158,0.606227106227106,-0.435897435897436,-0.314938684503902,0.223076923076923,0.496410256410256,-0.358974358974359,-0.346153846153846,0.379487179487179,0.244282744282744,0.159125188536953,0.247252747252747,0.358764186633039,0.24975024975025,0.255717255717256,0.561538461538462,-0.228506787330317,0.518648018648019,-0.255244755244755,-0.346153846153846,-0.182126696832579,0.288135593220339,0.347008547008547,-0.339337877312561,0.703296703296703,-0.372208436724566,0.346153846153846,0.592592592592593,-0.189785624211854,-0.554029304029304,-0.315154994259472
"Molecular Transducer Activity",0.730654761904762,-0.75,-0.875,0.5625,0.572916666666667,0.34375,-0.715277777777778,-0.625,-0.629464285714286,-0.727272727272727,0.6875,-0.8125,0.8125,0.71875,0.423611111111111,-0.40625,0.465277777777778,0.6875,0.875,-0.59375,0.625,0.8125,-0.420454545454545,-0.721590909090909,-0.6875,-0.84375,0.561342592592593,0.3125,0.59375,-0.727272727272727,0.494047619047619,-0.78125,0.909926470588235,-0.367559523809524,-0.3125,-0.8125,0.40625,-0.53125,-0.727272727272727,0.944444444444444,0.369485294117647,0.525,-0.375,0.84375,0.909926470588235,0.502083333333333,-0.5625,-0.46875,0.440217391304348,0.598214285714286,0.514945652173913,0.548387096774194,-0.4375,0.9375,0.473214285714286,0.465909090909091,0.44375,0.85,0.53125,-0.834821428571429
"Mononuclear Cell Differentiation",-0.4,-0.487455197132616,0.617511520737327,-0.367511520737327,-0.290322580645161,-0.32258064516129,0.304301075268817,-0.677419354838709,-0.541935483870967,0.5,-0.338709677419355,0.809847198641766,0.470288624787776,-0.566308243727598,-0.451612903225806,-0.438709677419355,-0.483870967741935,0.274193548387097,0.580645161290323,-0.576344086021505,-0.55977229601518,-0.392706872370266,-0.419354838709677,-0.544179523141655,0.451612903225807,0.67741935483871,0.617302052785924,0.290322580645161,-0.769892473118279,-0.632538569424964,0.67741935483871,0.700268817204301,-0.765294771968854,-0.41025641025641,0.668520578420467,-0.387096774193548,-0.741935483870967,-0.602150537634408,-0.419354838709677,0.306451612903226,0.560931899641577,-0.490015360983103,0.580645161290323,0.467741935483871,0.772727272727273,-0.354838709677419,0.455197132616488,-0.727598566308243,-0.684475806451612,0.593189964157706,-0.306451612903226,0.649769585253456,0.515151515151515,0.838709677419355,-0.432432432432432,0.513824884792627,0.404233870967742,0.390029325513196,0.520967741935484,0.838709677419355
"Mrna Metabolic Process",0.607142857142857,-0.625,0.875,-0.875,-0.625,-0.71875,-0.75,-0.34375,0.71875,0.64375,0.90625,-0.638888888888889,0.607638888888889,0.875,0.71875,-0.5,-0.71875,0.894736842105263,-0.84375,-0.65625,0.78125,-0.875,0.65,-0.78125,-0.802083333333333,0.75,-0.96875,-0.683035714285714,0.78125,-0.760416666666667,-0.75,0.53125,-0.53125,0.6875,0.75,0.75,-0.6875,-0.875,-0.446428571428571,-0.84375,0.5625,0.392857142857143,0.495535714285714,-0.375,-0.625,-0.8125,-0.8125,0.944444444444444,0.766826923076923,0.875,0.90625,0.65625,0.65625,-0.625,-0.6875,-0.842105263157895,0.568181818181818,-0.40625,0.71875,0.625
"Mrna Processing",0.607142857142857,-0.625,0.875,-0.875,-0.625,-0.71875,-0.75,-0.34375,0.71875,0.64375,0.90625,-0.638888888888889,0.607638888888889,0.875,0.71875,-0.5,-0.71875,0.894736842105263,-0.84375,-0.65625,0.78125,-0.875,0.65,-0.78125,-0.802083333333333,0.75,-0.96875,-0.683035714285714,0.78125,-0.760416666666667,-0.75,0.53125,-0.53125,0.6875,0.75,0.75,-0.6875,-0.875,-0.446428571428571,-0.84375,0.5625,0.392857142857143,0.495535714285714,-0.375,-0.625,-0.8125,-0.8125,0.944444444444444,0.766826923076923,0.875,0.90625,0.65625,0.65625,-0.625,-0.6875,-0.842105263157895,0.568181818181818,-0.40625,0.71875,0.625
"Muscle Cell Proliferation",0.71875,0.5625,0.6875,-0.497159090909091,-0.5,-0.75,0.696022727272727,-0.64,0.65625,0.639705882352941,-0.65625,0.819852941176471,0.739130434782609,0.561342592592593,0.40625,-0.6875,0.40625,-0.721590909090909,-0.71875,-0.3125,0.730654761904762,-0.798076923076923,-0.375,0.6875,-0.6875,0.84375,-0.758223684210526,0.59375,-0.941176470588235,-0.78125,0.85,0.514423076923077,-0.90625,-0.638888888888889,0.819852941176471,-0.375,-0.9375,-0.71875,-0.96875,-0.4375,0.71875,-0.620923913043478,0.34375,0.76875,-0.75,-0.629464285714286,-0.59375,-0.526785714285714,-0.71875,-0.40625,0.78125,0.875,0.78125,0.8125,-0.75,0.75,0.59375,-0.78125,-0.888888888888889,0.514945652173913
"Ncrna Metabolic Process",0.607142857142857,-0.625,0.875,-0.875,-0.625,-0.71875,-0.75,-0.34375,0.71875,0.64375,0.90625,-0.638888888888889,0.607638888888889,0.875,0.71875,-0.5,-0.71875,0.894736842105263,-0.84375,-0.65625,0.78125,-0.875,0.65,-0.78125,-0.802083333333333,0.75,-0.96875,-0.683035714285714,0.78125,-0.760416666666667,-0.75,0.53125,-0.53125,0.6875,0.75,0.75,-0.6875,-0.875,-0.446428571428571,-0.84375,0.5625,0.392857142857143,0.495535714285714,-0.375,-0.625,-0.8125,-0.8125,0.944444444444444,0.766826923076923,0.875,0.90625,0.65625,0.65625,-0.625,-0.6875,-0.842105263157895,0.568181818181818,-0.40625,0.71875,0.625
"Ncrna Processing",0.607142857142857,-0.625,0.875,-0.875,-0.625,-0.71875,-0.75,-0.34375,0.71875,0.64375,0.90625,-0.638888888888889,0.607638888888889,0.875,0.71875,-0.5,-0.71875,0.894736842105263,-0.84375,-0.65625,0.78125,-0.875,0.65,-0.78125,-0.802083333333333,0.75,-0.96875,-0.683035714285714,0.78125,-0.760416666666667,-0.75,0.53125,-0.53125,0.6875,0.75,0.75,-0.6875,-0.875,-0.446428571428571,-0.84375,0.5625,0.392857142857143,0.495535714285714,-0.375,-0.625,-0.8125,-0.8125,0.944444444444444,0.766826923076923,0.875,0.90625,0.65625,0.65625,-0.625,-0.6875,-0.842105263157895,0.568181818181818,-0.40625,0.71875,0.625
"Negative Regulation Of Catalytic Activity",-0.75,-0.3125,-0.580882352941176,0.46875,-0.38125,0.71875,0.365489130434783,-0.84375,-0.59375,0.520474137931034,-0.941176470588235,0.766826923076923,0.803571428571429,0.447916666666667,0.392857142857143,0.78125,-0.65625,-0.6875,0.71875,0.60625,-0.368055555555556,0.65625,0.625,-0.75,0.819852941176471,0.65625,0.40625,0.6875,-0.760416666666667,-0.625,0.59375,-0.5,-0.473557692307692,0.5625,-0.715277777777778,-0.71875,0.59375,-0.65625,0.625,-0.34375,-0.8125,-0.5,0.770833333333333,-0.875,0.739130434782609,-0.75,0.6875,0.59375,-0.695652173913043,0.65625,-0.84375,0.810855263157895,-0.310661764705882,0.84375,0.444711538461538,0.770833333333333,0.6875,0.473214285714286,0.416666666666667,0.639705882352941
"Negative Regulation Of Cell Activation",-0.592592592592593,-0.78125,-0.506578947368421,0.625,-0.6875,0.71875,-0.65625,-0.721590909090909,0.619318181818182,-0.78125,0.5625,0.607638888888889,0.5625,-0.40625,-0.761904761904762,0.684027777777778,0.76875,-0.8125,0.65625,-0.71875,-0.3125,0.6875,0.46875,-0.674342105263158,0.658653846153846,-0.761904761904762,-0.59375,-0.59375,0.729166666666667,0.625,0.6875,-0.870833333333333,0.80952380952381,0.770833333333333,-0.65625,-0.75,-0.375,-0.65625,-0.526785714285714,0.572916666666667,-0.721590909090909,0.76875,-0.761029411764706,-0.56875,0.75,-0.496527777777778,0.40625,-0.629464285714286,0.65625,-0.504464285714286,-0.721590909090909,-0.477272727272727,-0.78125,0.3625,0.6875,0.875,0.71875,0.770833333333333,0.395,0.440217391304348
"Negative Regulation Of Cell Adhesion",-0.592592592592593,-0.78125,-0.506578947368421,0.625,-0.6875,0.71875,-0.65625,-0.721590909090909,0.619318181818182,-0.78125,0.5625,0.607638888888889,0.5625,-0.40625,-0.761904761904762,0.684027777777778,0.76875,-0.8125,0.65625,-0.71875,-0.3125,0.6875,0.46875,-0.674342105263158,0.658653846153846,-0.761904761904762,-0.59375,-0.59375,0.729166666666667,0.625,0.6875,-0.870833333333333,0.80952380952381,0.770833333333333,-0.65625,-0.75,-0.375,-0.65625,-0.526785714285714,0.572916666666667,-0.721590909090909,0.76875,-0.761029411764706,-0.56875,0.75,-0.496527777777778,0.40625,-0.629464285714286,0.65625,-0.504464285714286,-0.721590909090909,-0.477272727272727,-0.78125,0.3625,0.6875,0.875,0.71875,0.770833333333333,0.395,0.440217391304348
"Negative Regulation Of Cell Cell Adhesion",-0.592592592592593,-0.78125,-0.506578947368421,0.625,-0.6875,0.71875,-0.65625,-0.721590909090909,0.619318181818182,-0.78125,0.5625,0.607638888888889,0.5625,-0.40625,-0.761904761904762,0.684027777777778,0.76875,-0.8125,0.65625,-0.71875,-0.3125,0.6875,0.46875,-0.674342105263158,0.658653846153846,-0.761904761904762,-0.59375,-0.59375,0.729166666666667,0.625,0.6875,-0.870833333333333,0.80952380952381,0.770833333333333,-0.65625,-0.75,-0.375,-0.65625,-0.526785714285714,0.572916666666667,-0.721590909090909,0.76875,-0.761029411764706,-0.56875,0.75,-0.496527777777778,0.40625,-0.629464285714286,0.65625,-0.504464285714286,-0.721590909090909,-0.477272727272727,-0.78125,0.3625,0.6875,0.875,0.71875,0.770833333333333,0.395,0.440217391304348
"Negative Regulation Of Cell Death",0.726973684210526,-0.670955882352941,0.525,-0.834821428571429,-0.90625,-0.75,-0.71875,-0.888888888888889,-0.674342105263158,-0.625,-0.8125,-0.645833333333333,0.35,0.46625,0.770833333333333,-0.78125,-0.625,0.607638888888889,-0.78125,-0.75,0.5,-0.675,-0.727272727272727,-0.727272727272727,-0.90625,0.5,-0.416666666666667,0.307565789473684,0.690340909090909,0.584134615384615,0.84375,0.619318181818182,-0.541666666666667,-0.59375,0.96875,0.625,-0.573863636363636,0.53125,-0.71875,-0.625,0.84375,-0.56875,-0.28125,0.696022727272727,0.90625,0.550480769230769,-0.4375,0.584134615384615,-0.475,0.625,0.78125,0.875,1,0.8125,-0.59375,0.700892857142857,0.80952380952381,-0.541666666666667,0.4375,0.90625
"Negative Regulation Of Cell Differentiation",-0.8,-0.78125,-0.75,0.53125,-0.8125,-0.454861111111111,-0.875,-0.645833333333333,-0.75,-0.90625,-0.68125,-0.721590909090909,0.65,0.643092105263158,0.6875,0.542613636363636,-0.65625,-0.310661764705882,-0.34375,-0.71875,0.336309523809524,0.40625,-0.8,-0.96875,-0.772916666666667,-0.375,-0.625,-0.6875,0.690340909090909,0.76875,0.71875,-0.59375,0.625,0.819852941176471,0.76875,-0.40625,0.65625,-0.5,-0.40625,-0.71875,0.584134615384615,0.8125,-0.477272727272727,-0.71875,0.9375,0.369485294117647,0.59375,0.810855263157895,0.71875,0.8125,0.62962962962963,0.46875,0.60875,0.84375,0.839583333333333,0.819852941176471,0.96875,0.6875,0.65625,0.875
"Negative Regulation Of Cell Population Proliferation",-0.3125,0.5625,0.65625,0.65,0.53125,0.307565789473684,0.875,-0.546195652173913,0.839583333333333,0.90625,-0.8,0.875,0.90625,0.8125,0.65625,-0.46875,-0.34375,-0.6875,-0.28125,0.71875,0.75,0.766826923076923,0.65625,0.572916666666667,0.651785714285714,0.739130434782609,-0.683035714285714,0.770833333333333,-0.875,-0.78125,-0.4375,-0.689903846153846,-0.8125,-0.68125,-0.8125,-0.65625,0.5625,-0.90625,-0.650568181818182,0.59375,-0.34375,-0.666666666666667,0.6875,-0.65625,-0.34375,-0.875,-0.34375,0.625,-0.727272727272727,-0.375,-0.471467391304348,0.909926470588235,0.75,0.90625,-0.90625,0.446022727272727,-0.4375,-0.78125,-0.875,-0.65625
"Negative Regulation Of Defense Response",-0.96875,-0.59375,-0.90625,0.4375,-0.8125,0.71875,-0.367559523809524,-0.721590909090909,-0.75,-0.6875,0.839583333333333,-0.68125,-0.760416666666667,-0.59375,-0.65625,0.71875,-0.65625,-0.28125,0.6875,-0.375,-0.8125,0.53125,0.684027777777778,-0.78125,-0.732142857142857,-0.424107142857143,0.598214285714286,-0.6875,-0.798076923076923,0.80952380952381,-0.650568181818182,0.53125,0.4375,0.770833333333333,-0.65625,-0.34375,0.772727272727273,0.726973684210526,0.639705882352941,0.525,-0.625,0.84375,0.59375,-0.802083333333333,0.62962962962963,-0.3125,-0.650568181818182,-0.4375,0.71875,0.6875,0.584134615384615,0.5625,-0.8125,-0.4975,0.78125,0.9375,0.8125,0.96875,0.78125,0.6875
"Negative Regulation Of Developmental Process",-0.8,-0.78125,-0.75,0.53125,-0.8125,-0.454861111111111,-0.875,-0.645833333333333,-0.75,-0.90625,-0.68125,-0.721590909090909,0.65,0.643092105263158,0.6875,0.542613636363636,-0.65625,-0.310661764705882,-0.34375,-0.71875,0.336309523809524,0.40625,-0.8,-0.96875,-0.772916666666667,-0.375,-0.625,-0.6875,0.690340909090909,0.76875,0.71875,-0.59375,0.625,0.819852941176471,0.76875,-0.40625,0.65625,-0.5,-0.40625,-0.71875,0.584134615384615,0.8125,-0.477272727272727,-0.71875,0.9375,0.369485294117647,0.59375,0.810855263157895,0.71875,0.8125,0.62962962962963,0.46875,0.60875,0.84375,0.839583333333333,0.819852941176471,0.96875,0.6875,0.65625,0.875
"Negative Regulation Of G Protein Coupled Receptor Signaling Pathway",0.5625,0.78125,0.6875,0.71875,0.909926470588235,-0.28125,1,0.75,0.643092105263158,0.90625,-0.625,0.6875,0.653846153846154,0.909926470588235,0.4375,-0.6875,0.6875,-0.65625,-0.40625,0.5625,0.635416666666667,-0.5625,0.65625,0.684027777777778,-0.5625,0.68,-0.485991379310345,0.6875,-0.8125,-0.65625,-0.761029411764706,-0.34375,-0.615384615384615,-0.870833333333333,-0.59375,0.447916666666667,0.78125,0.424768518518518,-0.851102941176471,0.59375,0.625,-0.573863636363636,0.34375,-0.625,-0.78125,-0.53125,0.336805555555556,-0.40625,-0.71875,-0.65625,-0.420454545454545,-0.721590909090909,-0.497159090909091,0.78125,-0.84375,0.385416666666667,-0.802083333333333,-0.78125,-0.888888888888889,-0.625
"Negative Regulation Of Gene Expression",-0.421052631578947,-0.419354838709677,0.290322580645161,-0.403225806451613,-0.592375366568914,-0.437587657784011,0.452590420332356,-0.581566820276497,0.441687344913151,-0.336559139784946,-0.58266129032258,0.768817204301075,0.708333333333333,0.467741935483871,-0.387096774193548,0.36989247311828,0.387096774193549,-0.756451612903225,-0.32258064516129,-0.359677419354839,0.483870967741935,-0.53763440860215,-0.387096774193548,-0.347248576850095,-0.580645161290322,0.687194525904203,-0.649560117302052,0.354838709677419,-0.888888888888888,-0.592375366568915,0.62962962962963,0.491039426523298,-0.778225806451612,0.560483870967742,0.649769585253456,-0.387096774193548,-0.672325976230899,-0.553225806451612,-0.757215619694397,-0.451612903225806,0.352534562211982,0.377998345740281,0.354838709677419,0.424884792626728,0.68,-0.64516129032258,-0.32258064516129,-0.419354838709677,-0.429677419354838,0.490015360983103,0.4293659621802,0.724957555178268,0.51705069124424,0.838709677419355,-0.341935483870968,0.774193548387097,0.617302052785924,0.36405529953917,-0.516129032258064,0.653225806451613
